"Mod name","Registry name","Item ID","Display name"
"Biomes O' Plenty","biomesoplenty:eyebulb",3988,"Eyebulb"
"Biomes O' Plenty","biomesoplenty:fir_boat",4045,"Fir Boat"
"Biomes O' Plenty","biomesoplenty:fir_button",3793,"Fir Button"
"Biomes O' Plenty","biomesoplenty:fir_chest_boat",4046,"Fir Boat with Chest"
"Biomes O' Plenty","biomesoplenty:fir_door",3790,"Fir Door"
"Biomes O' Plenty","biomesoplenty:fir_fence",3788,"Fir Fence"
"Biomes O' Plenty","biomesoplenty:fir_fence_gate",3789,"Fir Fence Gate"
"Biomes O' Plenty","biomesoplenty:fir_leaves",3780,"Fir Leaves"
"Biomes O' Plenty","biomesoplenty:fir_log",3781,"Fir Log"
"Biomes O' Plenty","biomesoplenty:fir_planks",3785,"Fir Planks"
"Biomes O' Plenty","biomesoplenty:fir_pressure_plate",3792,"Fir Pressure Plate"
"Biomes O' Plenty","biomesoplenty:fir_sapling",3779,"Fir Sapling"
"Biomes O' Plenty","biomesoplenty:fir_sign",4034,"Fir Sign"
"Biomes O' Plenty","biomesoplenty:fir_slab",3787,"Fir Slab"
"Biomes O' Plenty","biomesoplenty:fir_stairs",3786,"Fir Stairs"
"Biomes O' Plenty","biomesoplenty:fir_trapdoor",3791,"Fir Trapdoor"
"Biomes O' Plenty","biomesoplenty:fir_wood",3782,"Fir Wood"
"Biomes O' Plenty","biomesoplenty:flesh",3757,"Flesh"
"Biomes O' Plenty","biomesoplenty:flesh_tendons",3986,"Flesh Tendons"
"Biomes O' Plenty","biomesoplenty:flesh_tendons_strand",3987,"Flesh Tendons Strand"
"Biomes O' Plenty","biomesoplenty:flowering_oak_leaves",3770,"Flowering Oak Leaves"
"Biomes O' Plenty","biomesoplenty:flowering_oak_sapling",3769,"Flowering Oak Sapling"
"Biomes O' Plenty","biomesoplenty:glowflower",3953,"Glowflower"
"Biomes O' Plenty","biomesoplenty:glowing_moss_block",3765,"Glowing Moss Block"
"Biomes O' Plenty","biomesoplenty:glowing_moss_carpet",3764,"Glowing Moss Carpet"
"Biomes O' Plenty","biomesoplenty:glowshroom",3984,"Glowshroom"
"Biomes O' Plenty","biomesoplenty:glowshroom_block",3763,"Glowshroom Block"
"Biomes O' Plenty","biomesoplenty:glowworm_silk",3963,"Glowworm Silk"
"Biomes O' Plenty","biomesoplenty:glowworm_silk_strand",3964,"Glowworm Silk Strand"
"Biomes O' Plenty","biomesoplenty:goldenrod",3958,"Goldenrod"
"Biomes O' Plenty","biomesoplenty:hair",3989,"Hair"
"Biomes O' Plenty","biomesoplenty:hanging_cobweb",3965,"Hanging Cobweb"
"Biomes O' Plenty","biomesoplenty:hanging_cobweb_strand",3966,"Hanging Cobweb Strand"
"Biomes O' Plenty","biomesoplenty:hellbark_boat",4065,"Hellbark Boat"
"Biomes O' Plenty","biomesoplenty:hellbark_button",3945,"Hellbark Button"
"Biomes O' Plenty","biomesoplenty:hellbark_chest_boat",4066,"Hellbark Boat with Chest"
"Biomes O' Plenty","biomesoplenty:hellbark_door",3942,"Hellbark Door"
"Biomes O' Plenty","biomesoplenty:hellbark_fence",3940,"Hellbark Fence"
"Biomes O' Plenty","biomesoplenty:hellbark_fence_gate",3941,"Hellbark Fence Gate"
"Biomes O' Plenty","biomesoplenty:hellbark_leaves",3932,"Hellbark Leaves"
"Biomes O' Plenty","biomesoplenty:hellbark_log",3933,"Hellbark Log"
"Biomes O' Plenty","biomesoplenty:hellbark_planks",3937,"Hellbark Planks"
"Biomes O' Plenty","biomesoplenty:hellbark_pressure_plate",3944,"Hellbark Pressure Plate"
"Biomes O' Plenty","biomesoplenty:hellbark_sapling",3931,"Hellbark Sapling"
"Biomes O' Plenty","biomesoplenty:hellbark_sign",4044,"Hellbark Sign"
"Biomes O' Plenty","biomesoplenty:hellbark_slab",3939,"Hellbark Slab"
"Biomes O' Plenty","biomesoplenty:hellbark_stairs",3938,"Hellbark Stairs"
"Biomes O' Plenty","biomesoplenty:hellbark_trapdoor",3943,"Hellbark Trapdoor"
"Biomes O' Plenty","biomesoplenty:hellbark_wood",3934,"Hellbark Wood"
"Biomes O' Plenty","biomesoplenty:huge_clover_petal",3972,"Huge Clover Petal"
"Biomes O' Plenty","biomesoplenty:icy_iris",3959,"Icy Iris"
"Biomes O' Plenty","biomesoplenty:jacaranda_boat",4053,"Jacaranda Boat"
"Biomes O' Plenty","biomesoplenty:jacaranda_button",3855,"Jacaranda Button"
"Biomes O' Plenty","biomesoplenty:jacaranda_chest_boat",4054,"Jacaranda Boat with Chest"
"Biomes O' Plenty","biomesoplenty:jacaranda_door",3852,"Jacaranda Door"
"Biomes O' Plenty","biomesoplenty:jacaranda_fence",3850,"Jacaranda Fence"
"Biomes O' Plenty","biomesoplenty:jacaranda_fence_gate",3851,"Jacaranda Fence Gate"
"Biomes O' Plenty","biomesoplenty:jacaranda_leaves",3842,"Jacaranda Blossoms"
"Biomes O' Plenty","biomesoplenty:jacaranda_log",3843,"Jacaranda Log"
"Biomes O' Plenty","biomesoplenty:jacaranda_planks",3847,"Jacaranda Planks"
"Biomes O' Plenty","biomesoplenty:jacaranda_pressure_plate",3854,"Jacaranda Pressure Plate"
"Biomes O' Plenty","biomesoplenty:jacaranda_sapling",3841,"Jacaranda Sapling"
"Biomes O' Plenty","biomesoplenty:jacaranda_sign",4038,"Jacaranda Sign"
"Biomes O' Plenty","biomesoplenty:jacaranda_slab",3849,"Jacaranda Slab"
"Biomes O' Plenty","biomesoplenty:jacaranda_stairs",3848,"Jacaranda Stairs"
"Biomes O' Plenty","biomesoplenty:jacaranda_trapdoor",3853,"Jacaranda Trapdoor"
"Biomes O' Plenty","biomesoplenty:jacaranda_wood",3844,"Jacaranda Wood"
"Biomes O' Plenty","biomesoplenty:large_rose_quartz_bud",3993,"Large Rose Quartz Bud"
"Biomes O' Plenty","biomesoplenty:lavender",3948,"Lavender"
"Biomes O' Plenty","biomesoplenty:magic_boat",4061,"Magic Boat"
"Biomes O' Plenty","biomesoplenty:magic_button",3915,"Magic Button"
"Biomes O' Plenty","biomesoplenty:magic_chest_boat",4062,"Magic Boat with Chest"
"Biomes O' Plenty","biomesoplenty:magic_door",3912,"Magic Door"
"Biomes O' Plenty","biomesoplenty:magic_fence",3910,"Magic Fence"
"Biomes O' Plenty","biomesoplenty:magic_fence_gate",3911,"Magic Fence Gate"
"Biomes O' Plenty","biomesoplenty:magic_leaves",3902,"Magic Leaves"
"Biomes O' Plenty","biomesoplenty:magic_log",3903,"Magic Log"
"Biomes O' Plenty","biomesoplenty:magic_planks",3907,"Magic Planks"
"Biomes O' Plenty","biomesoplenty:magic_pressure_plate",3914,"Magic Pressure Plate"
"Biomes O' Plenty","biomesoplenty:magic_sapling",3901,"Magic Sapling"
"Biomes O' Plenty","biomesoplenty:magic_sign",4042,"Magic Sign"
"Biomes O' Plenty","biomesoplenty:magic_slab",3909,"Magic Slab"
"Biomes O' Plenty","biomesoplenty:magic_stairs",3908,"Magic Stairs"
"Biomes O' Plenty","biomesoplenty:magic_trapdoor",3913,"Magic Trapdoor"
"Biomes O' Plenty","biomesoplenty:magic_wood",3904,"Magic Wood"
"Biomes O' Plenty","biomesoplenty:mahogany_boat",4051,"Mahogany Boat"
"Biomes O' Plenty","biomesoplenty:mahogany_button",3840,"Mahogany Button"
"Biomes O' Plenty","biomesoplenty:mahogany_chest_boat",4052,"Mahogany Boat with Chest"
"Biomes O' Plenty","biomesoplenty:mahogany_door",3837,"Mahogany Door"
"Biomes O' Plenty","biomesoplenty:mahogany_fence",3835,"Mahogany Fence"
"Biomes O' Plenty","biomesoplenty:mahogany_fence_gate",3836,"Mahogany Fence Gate"
"Biomes O' Plenty","biomesoplenty:mahogany_leaves",3827,"Mahogany Leaves"
"Biomes O' Plenty","biomesoplenty:mahogany_log",3828,"Mahogany Log"
"Biomes O' Plenty","biomesoplenty:mahogany_planks",3832,"Mahogany Planks"
"Biomes O' Plenty","biomesoplenty:mahogany_pressure_plate",3839,"Mahogany Pressure Plate"
"Biomes O' Plenty","biomesoplenty:mahogany_sapling",3826,"Mahogany Sapling"
"Biomes O' Plenty","biomesoplenty:mahogany_sign",4037,"Mahogany Sign"
"Biomes O' Plenty","biomesoplenty:mahogany_slab",3834,"Mahogany Slab"
"Biomes O' Plenty","biomesoplenty:mahogany_stairs",3833,"Mahogany Stairs"
"Biomes O' Plenty","biomesoplenty:mahogany_trapdoor",3838,"Mahogany Trapdoor"
"Biomes O' Plenty","biomesoplenty:mahogany_wood",3829,"Mahogany Wood"
"Biomes O' Plenty","biomesoplenty:maple_leaves",3778,"Maple Leaves"
"Biomes O' Plenty","biomesoplenty:maple_sapling",3777,"Maple Sapling"
"Biomes O' Plenty","biomesoplenty:medium_rose_quartz_bud",3994,"Medium Rose Quartz Bud"
"Biomes O' Plenty","biomesoplenty:music_disc_wanderer",4032,"Music Disc"
"Biomes O' Plenty","biomesoplenty:orange_autumn_leaves",3776,"Orange Autumn Leaves"
"Biomes O' Plenty","biomesoplenty:orange_autumn_sapling",3775,"Orange Autumn Sapling"
"Biomes O' Plenty","biomesoplenty:orange_cosmos",3950,"Orange Cosmos"
"Biomes O' Plenty","biomesoplenty:orange_sand",3732,"Orange Sand"
"Biomes O' Plenty","biomesoplenty:orange_sandstone",3733,"Orange Sandstone"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_slab",3735,"Orange Sandstone Slab"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_stairs",3734,"Orange Sandstone Stairs"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_wall",3736,"Orange Sandstone Wall"
"Biomes O' Plenty","biomesoplenty:origin_grass_block",3754,"Origin Grass Block"
"Biomes O' Plenty","biomesoplenty:origin_leaves",3768,"Origin Leaves"
"Biomes O' Plenty","biomesoplenty:origin_sapling",3767,"Origin Sapling"
"Biomes O' Plenty","biomesoplenty:palm_boat",4055,"Palm Boat"
"Biomes O' Plenty","biomesoplenty:palm_button",3870,"Palm Button"
"Biomes O' Plenty","biomesoplenty:palm_chest_boat",4056,"Palm Boat with Chest"
"Biomes O' Plenty","biomesoplenty:palm_door",3867,"Palm Door"
"Biomes O' Plenty","biomesoplenty:palm_fence",3865,"Palm Fence"
"Biomes O' Plenty","biomesoplenty:palm_fence_gate",3866,"Palm Fence Gate"
"Biomes O' Plenty","biomesoplenty:palm_leaves",3857,"Palm Leaves"
"Biomes O' Plenty","biomesoplenty:palm_log",3858,"Palm Log"
"Biomes O' Plenty","biomesoplenty:palm_planks",3862,"Palm Planks"
"Biomes O' Plenty","biomesoplenty:palm_pressure_plate",3869,"Palm Pressure Plate"
"Biomes O' Plenty","biomesoplenty:palm_sapling",3856,"Palm Sapling"
"Biomes O' Plenty","biomesoplenty:palm_sign",4039,"Palm Sign"
"Biomes O' Plenty","biomesoplenty:palm_slab",3864,"Palm Slab"
"Biomes O' Plenty","biomesoplenty:palm_stairs",3863,"Palm Stairs"
"Biomes O' Plenty","biomesoplenty:palm_trapdoor",3868,"Palm Trapdoor"
"Biomes O' Plenty","biomesoplenty:palm_wood",3859,"Palm Wood"
"Biomes O' Plenty","biomesoplenty:pink_cherry_leaves",3812,"Pink Cherry Blossoms"
"Biomes O' Plenty","biomesoplenty:pink_cherry_sapling",3811,"Pink Cherry Sapling"
"Biomes O' Plenty","biomesoplenty:pink_daffodil",3951,"Pink Daffodil"
"Biomes O' Plenty","biomesoplenty:pink_hibiscus",3952,"Pink Hibiscus"
"Biomes O' Plenty","biomesoplenty:porous_flesh",3758,"Porous Flesh"
"Biomes O' Plenty","biomesoplenty:potted_burning_blossom",4025,"Potted Burning Blossom"
"Biomes O' Plenty","biomesoplenty:potted_clover",4027,"Potted Clover"
"Biomes O' Plenty","biomesoplenty:potted_dead_sapling",4012,"Potted Dead Sapling"
"Biomes O' Plenty","biomesoplenty:potted_fir_sapling",4004,"Potted Fir Sapling"
"Biomes O' Plenty","biomesoplenty:potted_flowering_oak_sapling",3999,"Potted Flowering Oak Sapling"
"Biomes O' Plenty","biomesoplenty:potted_glowflower",4023,"Potted Glowflower"
"Biomes O' Plenty","biomesoplenty:potted_glowshroom",4029,"Potted Glowshroom"
"Biomes O' Plenty","biomesoplenty:potted_hellbark_sapling",4015,"Potted Hellbark Sapling"
"Biomes O' Plenty","biomesoplenty:potted_jacaranda_sapling",4009,"Potted Jacaranda Sapling"
"Biomes O' Plenty","biomesoplenty:potted_lavender",4018,"Potted Lavender"
"Biomes O' Plenty","biomesoplenty:potted_magic_sapling",4013,"Potted Magic Sapling"
"Biomes O' Plenty","biomesoplenty:potted_mahogany_sapling",4008,"Potted Mahogany Sapling"
"Biomes O' Plenty","biomesoplenty:potted_maple_sapling",4003,"Potted Maple Sapling"
"Biomes O' Plenty","biomesoplenty:potted_orange_autumn_sapling",4002,"Potted Orange Autumn Sapling"
"Biomes O' Plenty","biomesoplenty:potted_orange_cosmos",4020,"Potted Orange Cosmos"
"Biomes O' Plenty","biomesoplenty:potted_origin_sapling",3998,"Potted Origin Sapling"
"Biomes O' Plenty","biomesoplenty:potted_palm_sapling",4010,"Potted Palm Sapling"
"Biomes O' Plenty","biomesoplenty:potted_pink_cherry_sapling",4007,"Potted Pink Cherry Sapling"
"Biomes O' Plenty","biomesoplenty:potted_pink_daffodil",4021,"Potted Pink Daffodil"
"Biomes O' Plenty","biomesoplenty:potted_pink_hibiscus",4022,"Potted Pink Hibiscus"
"Biomes O' Plenty","biomesoplenty:potted_rainbow_birch_sapling",4000,"Potted Rainbow Birch Sapling"
"Biomes O' Plenty","biomesoplenty:potted_redwood_sapling",4005,"Potted Redwood Sapling"
"Biomes O' Plenty","biomesoplenty:potted_rose",4016,"Potted Rose"
"Biomes O' Plenty","biomesoplenty:potted_sprout",4026,"Potted Sprout"
"Biomes O' Plenty","biomesoplenty:potted_toadstool",4028,"Potted Toadstool"
"Biomes O' Plenty","biomesoplenty:potted_umbran_sapling",4014,"Potted Umbran Sapling"
"Biomes O' Plenty","biomesoplenty:potted_violet",4017,"Potted Violet"
"Biomes O' Plenty","biomesoplenty:potted_white_cherry_sapling",4006,"Potted White Cherry Sapling"
"Biomes O' Plenty","biomesoplenty:potted_wildflower",4019,"Potted Wildflower"
"Biomes O' Plenty","biomesoplenty:potted_willow_sapling",4011,"Potted Willow Sapling"
"Biomes O' Plenty","biomesoplenty:potted_wilted_lily",4024,"Potted Wilted Lily"
"Biomes O' Plenty","biomesoplenty:potted_yellow_autumn_sapling",4001,"Potted Yellow Autumn Sapling"
"Biomes O' Plenty","biomesoplenty:pus_bubble",3985,"Pus Bubble"
"Biomes O' Plenty","biomesoplenty:rainbow_birch_leaves",3772,"Rainbow Birch Leaves"
"Biomes O' Plenty","biomesoplenty:rainbow_birch_sapling",3771,"Rainbow Birch Sapling"
"Biomes O' Plenty","biomesoplenty:redwood_boat",4047,"Redwood Boat"
"Biomes O' Plenty","biomesoplenty:redwood_button",3808,"Redwood Button"
